customer_id,customer_name,email,phone,gender,age,city,state,signup_date,is_premium_member
5941,Arjun Das,arjun.das@yahoo.com,,Male,52.0,Patna,Bihar,2025-03-09,False
6515, Rajesh Joshi,rajesh.joshi103@outlook.com,+91-7629545224,,58.0,Patna,Bihar,2023-08-04,False
7219,Tarun Rao,tarun.rao@yahoo.com,+91-9083399231,Other,18.0,Hyderabad,Telangana,2022-05-01,False
6810,Karan Singh,karan.singh@outlook.com,+91-8636673548,Other,31.0,Surat,Gujarat,2023-08-11,False
5739, Aisha Khan,aisha.khan935@yahoo.com,+91-7281564239,Male,40.0,Hyderabad,Telangana,2022-09-26,True
7724,Harsh Rao ,harsh.rao591@outlook.com,+91-8785645199,Other,20.0,Surat,Gujarat,2020-03-19,True
6726,SNEHA KULKARNI,sneha.kulkarni347@outlook.com,+91-8834023419,Other,62.0,Mumbai,Maharashtra,2025-12-16,False
7729,Gaurav Bose,,+91-9967169873,,20.0,Ahmedabad,Gujarat,2023-12-26,False
7107, Kunal Malhotra ,kunal.malhotra@yahoo.com,+91-7648409803,,32.0,Patna,Bihar,2022-02-25,False
5985, Simran Joshi,simran.joshi@outlook.com,+91-8424306891,Other,50.0,Ranchi,Jharkhand,2025-08-19,False
5817,Aditya Singh,aditya.singh@yahoo.com,+91-7219417037,Other,46.0,Nashik,Maharashtra,2024-01-01,False
5892, Yash Kulkarni ,yash.kulkarni@gmail.com,+91-8188370151,Male,29.0,Bangalore,Karnataka,2026-06-21,False
7528,Gaurav Kulkarni,gaurav.kulkarni173@gmail.com,+91-7267165645,Other,22.0,Chennai,Tamil Nadu,2024-03-18,False
5630,Swati Das,swati.das180@gmail.com,+91-8710938376,Other,52.0,Pune,Maharashtra,2019-10-04,False
7431, Suresh Chopra ,suresh.chopra705@gmail.com,,Female,59.0,Lucknow,Uttar Pradesh,2020-05-08,True
5955, Karan Das ,karan.dasgmail.com,+91-7777405964,Other,38.0,Kolkata,West Bengal,2021-07-10,False
5770, Priya Mehta ,priya.mehta141@outlook.com,+91-9804154126,,39.0,Jaipur,Rajasthan,2025-01-30,False
5216,Deepak Rao ,,+91-9426359354,,35.0,Lucknow,Uttar Pradesh,2022-08-18,False
6316,nisha verma,nisha.verma@yahoo.com,,,26.0,Bangalore,Karnataka,2022-08-06,False
7791,Pooja Khan,pooja.khan@yahoo.com,+91-7365204292,Other,36.0,Kolkata,West Bengal,2026-07-28,False
7910, MANISH IYER ,manish.iyer428@outlook.com,+91-7775995322,Male,35.0,Jaipur,Rajasthan,2025-02-24,False
5292, Kavya Kulkarni ,kavya.kulkarni535@yahoo.com,+91-8792662435,Male,39.0,Chennai,Tamil Nadu,2024-05-15,False
7053,Divya Sharma ,divya.sharma102@yahoo.com,+91-9647663926,Male,29.0,Bhopal,Madhya Pradesh,2024-09-13,False
7524, Nisha Nair,nisha.nair@outlook.com,+91-7764978568,,61.0,Nagpur,Maharashtra,2026-04-10,False
7836, DIVYA VERMA ,divya.verma570@yahoo.com,+91-7570731286,Female,54.0,Coimbatore,Tamil Nadu,2025-01-26,False
6952,Yash Chopra,yash.chopra27@outlook.com,+91-9876698433,,,Ranchi,Jharkhand,2023-02-14,False
5227,Divya Verma,divya.verma@gmail.com,+91-7518626702,Male,31.0,Pune,Maharashtra,2019-12-12,False
5542,Aditya Joshi ,aditya.joshi@outlook.com,+91-8599854553,Female,23.0,Surat,Gujarat,2020-02-04,False
7199,POOJA RAO,pooja.rao@yahoo.com,+91-8780927385,Female,49.0,Mumbai,Maharashtra,2019-03-16,False
7116, Preeti Nair,preeti.nair@outlook.com,+91-9892036884,Male,49.0,Indore,Madhya Pradesh,2021-12-04,False
6578,ROHAN SINGH,rohan.singh954@outlook.com,,Female,20.0,Jaipur,Rajasthan,2024-08-23,False
6888, Sneha Mehta ,sneha.mehta841@yahoo.com,+91-9339493117,Male,62.0,Delhi,Delhi,2023-09-28,False
5217,Arjun Pillai,arjun.pillai445@outlook.com,+91-7588400484,Female,49.0,Chennai,Tamil Nadu,2019-10-22,False
5720, swati gupta,swati.gupta@gmail.com,+91-7421514296,Female,31.0,Coimbatore,Tamil Nadu,2022-05-27,True
5875,Aisha Nair ,aisha.nair925@outlook.com,+91-9805011430,Male,40.0,Delhi,Delhi,2025-10-04,False
5352,Nisha Mehta,nisha.mehtagmail.com,+91-7510678516,Female,41.0,Bangalore,Karnataka,2026-01-17,False
7492,Aditya Patil,aditya.patil@gmail.com,+91-8263703844,Female,28.0,Patna,Bihar,2021-09-28,True
6655,simran pillai,simran.pillai862@gmail.com,+91-9921014941,Male,32.0,Hyderabad,Telangana,2020-01-27,False
5174,Meera Pillai ,meera.pillai@yahoo.com,+91-7775248681,Other,65.0,Kolkata,West Bengal,2021-04-10,False
7965,Manish Shah,manish.shah@gmail.com,+91-7741402546,Other,47.0,Jaipur,Rajasthan,2019-02-08,False
6292, Vikram Verma,vikram.verma@outlook.com,+91-9634114428,Other,20.0,Chennai,Tamil Nadu,2021-06-05,False
7161,aisha gupta,aisha.gupta198@outlook.com,+91-9308825930,Male,59.0,Ranchi,Jharkhand,2024-07-21,False
7537, Shreya Iyer ,shreya.iyer@yahoo.com,+91-8983878929,Male,51.0,Lucknow,Uttar Pradesh,2019-10-25,False
6349,neha singh,neha.singh@gmail.com,+91-9282266517,,64.0,Nagpur,Maharashtra,2019-11-11,True
6709,Aditya Khan,aditya.khan882@outlook.com,+91-7314753269,Male,55.0,Bangalore,Karnataka,2023-06-06,False
5322,KUNAL DAS,kunal.das767@yahoo.com,+91-8656822811,Female,58.0,Hyderabad,Telangana,2023-09-26,False
5324,Gaurav Kumar ,gaurav.kumar@gmail.com,+91-7653876384,,65.0,Pune,Maharashtra,2022-12-08,False
5270, MANISH KUMAR,manish.kumar@outlook.com,+91-9538884789,,22.0,Chennai,Tamil Nadu,2020-08-04,False
5858,Ankita Malhotra ,ankita.malhotra@yahoo.com,+91-9855737668,Female,62.0,Ranchi,Jharkhand,2021-08-31,False
7313,Sneha Chopra,sneha.chopra@outlook.com,+91-7489128728,,60.0,Chandigarh,Chandigarh,2025-08-12,False
5754, Kavya Kumar,kavya.kumar@gmail.com,+91-7604177197,Male,25.0,Nagpur,Maharashtra,2026-04-25,False
6190, nikhil malhotra ,nikhil.malhotra@gmail.com,+91-8299142466,Female,50.0,Surat,Gujarat,2025-06-02,False
5427, Meera Singh,meera.singh768@outlook.com,+91-9410115822,Male,60.0,Surat,Gujarat,2022-11-08,False
5004,Manish Joshi,manish.joshi460@yahoo.com,+91-7314395342,Other,44.0,Kolkata,West Bengal,2020-04-28,True
6897, Deepak Iyer,deepak.iyer807@gmail.com,+91-8448021844,,56.0,Bhopal,Madhya Pradesh,2025-02-20,False
7826,Manish Reddy,manish.reddy@outlook.com,+91-9665463554,,36.0,Delhi,Delhi,2020-07-01,True
7531,Isha Iyer,isha.iyer@outlook.com,+91-8389076971,Female,18.0,Nagpur,Maharashtra,2019-03-03,False
7867,PALLAVI SHARMA,pallavi.sharma@yahoo.com,+91-8133659668,Other,65.0,Nashik,Maharashtra,2024-01-01,False
5565, Arjun Chopra ,arjun.chopra@outlook.com,+91-7264190148,Male,62.0,Hyderabad,Telangana,2024-02-28,False
6901, Suresh Patil,suresh.patil784@outlook.com,+91-7534524278,,33.0,Mumbai,Maharashtra,2021-02-17,True
6090, Mohit Chopra,mohit.chopra@gmail.com,+91-7174404831,Other,52.0,Bangalore,Karnataka,2022-03-19,False
6982,Pooja Shah ,pooja.shah570@gmail.com,+91-7691016545,,30.0,Hyderabad,Telangana,2024-11-30,False
5357,Sneha Gupta ,sneha.gupta191@yahoo.com,+91-8596723818,Male,39.0,Indore,Madhya Pradesh,2020-04-12,False
6698,Tarun Mehta,tarun.mehta262@outlook.com,+91-9348513613,Female,59.0,Indore,Madhya Pradesh,2024-04-19,False
6013,Shreya Singh,shreya.singh@yahoo.com,+91-8524059429,Male,53.0,Nashik,Maharashtra,2019-07-11,False
7780,Priya Kumar,priya.kumar@yahoo.com,+91-8654748230,Male,38.0,Chennai,Tamil Nadu,2025-12-25,False
6042,Meera Kumar,meera.kumar@gmail.com,+91-7808595996,Other,47.0,Bangalore,Karnataka,2021-01-19,False
7451,Anjali Malhotra,anjali.malhotra@outlook.com,+91-7307409897,Other,42.0,Nashik,Maharashtra,2023-05-03,False
7593,kunal kulkarni,kunal.kulkarni87@outlook.com,+91-7831544791,Female,35.0,Nagpur,Maharashtra,2022-12-12,True
6808,Meera Shah,meera.shah@yahoo.com,+91-8018265864,,51.0,Delhi,Delhi,2019-11-13,False
7380, ANKITA MALHOTRA ,ankita.malhotra@gmail.com,+91-9068050817,Other,27.0,Patna,Bihar,2026-04-25,False
6231,Priya Chopra,priya.chopra@gmail.com,+91-9417069668,,56.0,Delhi,Delhi,2021-02-22,False
5474,Divya Singh ,divya.singh@yahoo.com,+91-7676473987,Male,46.0,Lucknow,Uttar Pradesh,2022-08-20,False
5247, manish bose ,manish.bose722@outlook.com,+91-8181448278,Other,56.0,Ahmedabad,Gujarat,2019-10-03,False
5201,Arjun Kulkarni,arjun.kulkarni@gmail.com,+91-8752872395,Male,,Indore,Madhya Pradesh,2025-03-29,False
7730, Isha Nair ,isha.nair@yahoo.com,+91-9408491685,,60.0,Ranchi,Jharkhand,2022-10-01,False
7866, Preeti Mehta ,preeti.mehta429@yahoo.com,+91-8739325390,Other,34.0,Chennai,Tamil Nadu,2025-01-21,True
6476,Shreya Kumar,shreya.kumar712@gmail.com,+91-7659700963,Other,54.0,Kolkata,West Bengal,2022-05-17,False
5181,Tarun Shah ,tarun.shah@outlook.com,+91-8550193151,Female,31.0,Surat,Gujarat,2022-09-10,False
7113, pooja verma,pooja.verma@gmail.com,+91-7304085045,Other,63.0,Chennai,Tamil Nadu,2021-01-10,False
5350,Gaurav Kulkarni,gaurav.kulkarni688@gmail.com,,Other,23.0,Jaipur,Rajasthan,2019-06-23,False
6678,Neha Verma,neha.verma@gmail.com,+91-9145909106,Female,18.0,Patna,Bihar,2021-05-13,False
5930, Harsh Sharma ,harsh.sharma780@yahoo.com,+91-9311427000,Male,,Indore,Madhya Pradesh,2021-03-17,True
6704,Harsh Joshi ,harsh.joshi@outlook.com,+91-7336689919,,46.0,Ahmedabad,Gujarat,2024-05-26,False
6661, SIMRAN KUMAR ,simran.kumar@gmail.com,+91-8638102787,,39.0,Mumbai,Maharashtra,2021-01-07,False
6991, Neha Pillai ,neha.pillai538@yahoo.com,+91-8619887208,Other,62.0,Patna,Bihar,2024-09-10,True
6600, yash mehta,yash.mehta@gmail.com,+91-8059711459,Male,46.0,Kochi,Kerala,2023-11-03,False
7902,rohan iyer,rohan.iyergmail.com,+91-9113801565,Male,18.0,Ranchi,Jharkhand,2024-03-03,False
7702,Radha Kulkarni,radha.kulkarnigmail.com,+91-7935157039,,33.0,Kochi,Kerala,2024-12-05,False
7329,Tarun Nair,tarun.nair848@gmail.com,+91-8699386618,Female,60.0,Nashik,Maharashtra,2021-08-26,False
6396,Aditya Shah,aditya.shah@gmail.com,+91-9136413266,,59.0,Bhopal,Madhya Pradesh,2024-01-18,False
7095,Meera Reddy,meera.reddy746@yahoo.com,+91-9577304780,Male,46.0,Jaipur,Rajasthan,2024-05-29,False
6614,Aditya Joshi,aditya.joshi619@yahoo.com,+91-7002075811,Female,45.0,Jaipur,Rajasthan,2023-10-23,False
6424, Rahul Nair,rahul.nair397@outlook.com,+91-9705860547,Other,65.0,Kolkata,West Bengal,2026-02-11,False
5345, SURESH PATIL,suresh.patil@outlook.com,+91-8737009733,Other,60.0,Mumbai,Maharashtra,2020-11-19,False
6423,Sanjay Gupta,sanjay.gupta@gmail.com,+91-9488459311,Male,24.0,Nagpur,Maharashtra,2019-09-20,False
7332,SURESH KHAN,suresh.khan@outlook.com,+91-7764765307,Other,31.0,Pune,Maharashtra,2023-10-06,False
5731,Varun Kulkarni,varun.kulkarni738@gmail.com,+91-7970850156,Female,39.0,Chandigarh,Chandigarh,2021-07-17,False
6117,Radha Kulkarni,radha.kulkarni@yahoo.com,+91-8713779621,,64.0,Kolkata,West Bengal,2019-11-18,True
7988,Kunal Das,kunal.das524@gmail.com,+91-9456848774,Male,28.0,Jaipur,Rajasthan,2020-06-06,False
5588,Deepak Joshi,deepak.joshi@yahoo.com,+91-7055598160,,47.0,Patna,Bihar,2024-07-05,False
6420, yash kulkarni ,yash.kulkarni@outlook.com,+91-9087265672,Male,58.0,Lucknow,Uttar Pradesh,2022-01-17,False
6382, NISHA NAIR ,nisha.nair@yahoo.com,+91-8564001862,Other,61.0,Patna,Bihar,2024-09-07,False
5177, Ankita Khan ,ankita.khan@yahoo.com,+91-7376691592,Other,54.0,Surat,Gujarat,2025-12-19,True
5455,Meera Sharma,meera.sharma@gmail.com,+91-7678213115,Other,27.0,Kochi,Kerala,2023-08-01,False
5373,Nisha Rao,nisha.rao@yahoo.com,+91-9729924790,Female,36.0,Bhopal,Madhya Pradesh,2020-05-11,False
7594,Tarun Kumar,tarun.kumar@yahoo.com,+91-8102010049,,43.0,Mumbai,Maharashtra,2019-01-31,False
7797, RITU GUPTA ,,+91-8049505232,Female,57.0,Surat,Gujarat,2022-10-21,False
5548, Rajesh Das ,rajesh.das199@yahoo.com,,,40.0,Mumbai,Maharashtra,2020-05-22,True
7174, Tarun Reddy ,tarun.reddy798@gmail.com,+91-7450277460,Other,19.0,Chandigarh,Chandigarh,2022-01-04,True
7452,rohan chopra ,rohan.chopra@gmail.com,+91-9184231353,Male,40.0,Bangalore,Karnataka,2020-01-01,False
7423,Neha Iyer,neha.iyer@yahoo.com,+91-9107479811,Other,24.0,Patna,Bihar,2019-10-10,True
7141, Pooja Kulkarni ,pooja.kulkarni@gmail.com,+91-8562532326,Male,41.0,Kolkata,West Bengal,2022-11-02,False
7944,KAVYA BOSE,kavya.bose974@gmail.com,+91-8578987153,,52.0,Chennai,Tamil Nadu,2020-09-03,False
5601, Meera Joshi,meera.joshi@yahoo.com,+91-7359150755,Other,63.0,Lucknow,Uttar Pradesh,2023-09-06,False
5317,divya verma ,divya.verma@yahoo.com,+91-8683265675,Male,47.0,Jaipur,Rajasthan,2026-03-28,True
7733,Anjali Sharma,anjali.sharma@yahoo.com,+91-7333628066,Female,51.0,Bhopal,Madhya Pradesh,2026-04-05,False
5783, Rahul Sharma ,rahul.sharma@outlook.com,+91-8702131861,Female,52.0,Indore,Madhya Pradesh,2025-05-08,False
7562, Amit Gupta ,amit.gupta@yahoo.com,+91-9959977235,,55.0,Patna,Bihar,2023-12-10,True
7623, Kunal Shah ,kunal.shah@gmail.com,+91-9841472201,Male,40.0,Coimbatore,Tamil Nadu,2025-10-30,True
6255,neha mehta ,neha.mehta387@outlook.com,+91-7461852889,Other,22.0,Bangalore,Karnataka,2023-04-11,False
6756, shreya malhotra ,shreya.malhotra168@yahoo.com,+91-8387467844,Other,32.0,Nagpur,Maharashtra,2023-05-04,True
5593,Pooja Pillai,pooja.pillai350@gmail.com,+91-7259570034,Male,56.0,Lucknow,Uttar Pradesh,2026-06-02,False
7274,Ritu Patil,ritu.patil@yahoo.com,+91-7599566343,Other,33.0,Nashik,Maharashtra,2020-09-11,True
7379,Kavya Joshi,kavya.joshi@outlook.com,+91-8673901578,Other,41.0,Coimbatore,Tamil Nadu,2025-10-18,False
7676,Rahul Sharma,rahul.sharma@yahoo.com,+91-9143663765,Male,34.0,Nagpur,Maharashtra,2026-02-20,False
6817,Meera Nair,meera.nair402@yahoo.com,+91-9330218602,Male,,Indore,Madhya Pradesh,2022-09-17,False
7960,Amit Khan,amit.khan@outlook.com,+91-8184745405,Male,45.0,Kochi,Kerala,2020-09-18,False
6926,Deepak Verma,deepak.verma353@outlook.com,+91-9504775736,,56.0,Delhi,Delhi,2024-02-06,False
6858, Priya Reddy,priya.reddy451@yahoo.com,+91-9375622085,Male,54.0,Delhi,Delhi,2022-03-15,True
6647,Rohan Reddy,rohan.reddy@gmail.com,+91-9780524385,Other,38.0,Nashik,Maharashtra,2021-03-30,True
7254,Gaurav Kulkarni,gaurav.kulkarni@outlook.com,+91-8947568252,,19.0,Indore,Madhya Pradesh,2022-03-13,False
5283,SURESH KULKARNI,suresh.kulkarni@yahoo.com,+91-8660214878,Other,33.0,Ranchi,Jharkhand,2020-07-17,False
5186,Varun Pillai,varun.pillai745@outlook.com,+91-8462295484,Female,55.0,Hyderabad,Telangana,2019-10-29,False
5453, sanjay shah ,sanjay.shah@outlook.com,+91-8155849582,Other,28.0,Ranchi,Jharkhand,2021-10-11,True
6265, Mohit Malhotra ,mohit.malhotra@gmail.com,+91-9280631911,Male,48.0,Bangalore,Karnataka,2026-05-01,True
7655,Simran Iyer,simran.iyer@gmail.com,+91-8094214569,Male,40.0,Pune,Maharashtra,2020-04-22,False
7157, Pooja Pillai,pooja.pillai967@gmail.com,+91-7440683654,,20.0,Patna,Bihar,2023-05-24,False
6662,simran kulkarni,simran.kulkarni@gmail.com,+91-9118330559,Female,49.0,Chandigarh,Chandigarh,2023-03-15,False
7335,Yash Patil,yash.patil572@yahoo.com,+91-9367876055,Female,54.0,Hyderabad,Telangana,2021-05-03,False
6425, Simran Iyer ,simran.iyer@gmail.com,+91-7982511116,,60.0,Nagpur,Maharashtra,2022-10-18,False
6518,Suresh Nair,suresh.nair@yahoo.com,+91-9370275560,Male,26.0,Pune,Maharashtra,2026-05-06,False
7435, pallavi rao,pallavi.rao26@gmail.com,+91-9949545101,Female,20.0,Bangalore,Karnataka,2022-02-11,False
6721, Preeti Rao ,preeti.rao@outlook.com,+91-7002407600,Female,58.0,Patna,Bihar,2025-04-12,False
5696, arjun mehta ,arjun.mehta@gmail.com,+91-8940255717,Other,19.0,Chandigarh,Chandigarh,2022-04-04,False
6032, Pallavi Shah ,pallavi.shahgmail.com,+91-8212097422,Male,62.0,Nagpur,Maharashtra,2023-09-21,False
7984,Bhavna Mehta ,bhavna.mehta@outlook.com,+91-7029161798,Male,65.0,Delhi,Delhi,2022-07-23,True
6107,Aditya Nair,aditya.nair@gmail.com,+91-8199242139,Other,47.0,Chennai,Tamil Nadu,2019-01-20,True
5849,Ankita Mehta,ankita.mehta781@outlook.com,+91-9871998017,Male,42.0,Surat,Gujarat,2023-11-04,False
7330, Kavya Shah,kavya.shah773@outlook.com,+91-8679193008,Other,20.0,Bangalore,Karnataka,2023-05-28,False
6284,Shreya Pillai,shreya.pillai566@gmail.com,+91-7501096887,Female,21.0,Bhopal,Madhya Pradesh,2019-01-20,False
7037,Mohit Sharma,mohit.sharma523@gmail.com,+91-9899933861,Male,39.0,Ranchi,Jharkhand,2025-09-11,False
7393, Ritu Rao ,ritu.rao@yahoo.com,+91-7837810039,Male,59.0,Pune,Maharashtra,2020-01-24,True
6818,varun iyer,varun.iyer157@gmail.com,+91-7393839995,,43.0,Ranchi,Jharkhand,2026-04-07,True
5548, Rajesh Das ,rajesh.das199@yahoo.com,,,40.0,Mumbai,Maharashtra,2020-05-22,True
7314,Aisha Shah ,aisha.shah@outlook.com,+91-9290743383,,35.0,Ranchi,Jharkhand,2025-08-05,False
7140,Ritu Das,ritu.das946@yahoo.com,,Female,41.0,Nagpur,Maharashtra,2022-06-27,False
7937,Divya Chopra,divya.chopra@outlook.com,+91-7176374247,Female,48.0,Ahmedabad,Gujarat,2024-06-01,False
5924,radha verma,radha.verma498@outlook.com,+91-7658004902,Female,32.0,Surat,Gujarat,2022-08-05,False
5607,Pallavi Nair,pallavi.nair@yahoo.com,+91-8546258601,,64.0,Nagpur,Maharashtra,2023-03-12,True
6029, neha nair ,neha.nair26@outlook.com,+91-7698081549,,25.0,Nashik,Maharashtra,2020-11-10,False
6195, Anjali Kumar ,anjali.kumar@outlook.com,+91-7203323433,Other,24.0,Mumbai,Maharashtra,2020-05-04,False
7357, Nikhil Rao,nikhil.rao@outlook.com,+91-8532903626,Female,32.0,Hyderabad,Telangana,2026-02-16,True
5814,Swati Das,swati.das@gmail.com,+91-8794964027,,40.0,Kolkata,West Bengal,2026-05-05,False
6871,Aditya Mehta,aditya.mehta@gmail.com,+91-7182184338,Female,44.0,Lucknow,Uttar Pradesh,2022-10-28,True
6400, SANJAY REDDY,sanjay.reddy459@yahoo.com,+91-7038172353,,23.0,Hyderabad,Telangana,2021-10-23,False
5796,Yash Kulkarni ,yash.kulkarni512@yahoo.com,+91-9532613480,Male,55.0,Kolkata,West Bengal,2023-05-13,False
7787,Nisha Nair,nisha.nair270@gmail.com,+91-7792766245,,65.0,Chennai,Tamil Nadu,2022-09-06,False
6119,KUNAL DAS,kunal.das@yahoo.com,+91-8851223308,Other,58.0,Bhopal,Madhya Pradesh,2022-12-08,True
7530, Deepak Joshi,deepak.joshi@yahoo.com,+91-8470345291,Other,51.0,Hyderabad,Telangana,2020-04-17,False
7813,Manish Kulkarni ,manish.kulkarni325@yahoo.com,+91-7750715297,Male,19.0,Chennai,Tamil Nadu,2024-03-27,True
5511, Deepak Gupta ,deepak.gupta647@outlook.com,,Other,57.0,Bhopal,Madhya Pradesh,2022-05-13,True
7755, MOHIT VERMA ,mohit.verma980@outlook.com,+91-8038141643,,52.0,Ahmedabad,Gujarat,2023-11-08,False
7762,Rahul Chopra,rahul.chopra510@gmail.com,+91-9567793319,Male,33.0,Hyderabad,Telangana,2022-04-25,False
6684,Radha Bose,radha.bose@yahoo.com,+91-8450680280,,65.0,Delhi,Delhi,2024-02-05,False
6093,Tarun Das,tarun.das12@gmail.com,+91-8012976425,,22.0,Ahmedabad,Gujarat,2019-01-20,True
5288,Arjun Das ,arjun.das@yahoo.com,+91-8567264216,Other,58.0,Nagpur,Maharashtra,2020-06-06,True
7740,Sanjay Mehta,sanjay.mehta@outlook.com,,,55.0,Indore,Madhya Pradesh,2021-11-19,False
5961,Tarun Mehta,tarun.mehta@yahoo.com,+91-8467734248,Male,41.0,Surat,Gujarat,2019-03-27,False
5076, Pallavi Joshi ,pallavi.joshi149@outlook.com,+91-8726374509,Other,21.0,Hyderabad,Telangana,2021-12-18,False
7086,Yash Kulkarni,yash.kulkarni@yahoo.com,+91-9999204987,,53.0,Nagpur,Maharashtra,2021-01-19,True
6163,Mohit Shah,mohit.shah@yahoo.com,+91-8477515234,Male,30.0,Nashik,Maharashtra,2024-06-11,False
5100,Arjun Verma,arjun.verma463@yahoo.com,+91-7895676393,Male,28.0,Hyderabad,Telangana,2023-07-07,False
5750,Rahul Kumar,rahul.kumar922@yahoo.com,+91-8850867475,Male,24.0,Lucknow,Uttar Pradesh,2021-05-12,True
7829, Bhavna Gupta,bhavna.gupta@outlook.com,+91-7427723350,Male,24.0,Bhopal,Madhya Pradesh,2025-01-01,True
7084,Nikhil Khan,nikhil.khan@yahoo.com,+91-8923383043,Other,48.0,Bangalore,Karnataka,2019-09-20,False
5306,ROHAN DAS,rohan.das@yahoo.com,+91-7919665831,Male,33.0,Coimbatore,Tamil Nadu,2022-10-26,False
5316, Yash Kumar ,yash.kumar@yahoo.com,+91-9024765086,Female,48.0,Surat,Gujarat,2024-10-24,False
7085,Radha Shah,radha.shah@outlook.com,+91-8449438805,Male,30.0,Chandigarh,Chandigarh,2020-03-22,False
5072, Rahul Rao ,rahul.rao804@yahoo.com,+91-9279430361,,41.0,Lucknow,Uttar Pradesh,2019-07-18,False
5309,Rajesh Singh,rajesh.singh@yahoo.com,+91-7789457211,Other,50.0,Nashik,Maharashtra,2024-11-14,True
7218, Isha Khan ,isha.khan582@outlook.com,+91-8720917717,,57.0,Lucknow,Uttar Pradesh,2021-10-21,True
7383,Tarun Sharma ,tarun.sharma992@gmail.com,+91-9256868559,Female,31.0,Ranchi,Jharkhand,2020-08-04,False
6749,PALLAVI GUPTA,pallavi.gupta422@outlook.com,+91-7595574432,Male,58.0,Indore,Madhya Pradesh,2020-12-09,False
7590, MANISH KUMAR ,manish.kumar@gmail.com,+91-9992627738,Other,20.0,Pune,Maharashtra,2025-03-31,True
6062, Tarun Chopra ,tarun.chopra236@yahoo.com,+91-8771805093,Female,47.0,Kochi,Kerala,2024-07-31,False
7131,Ankita Nair,ankita.nair927@yahoo.com,+91-7251605137,Female,39.0,Jaipur,Rajasthan,2025-09-07,False
6357, Aisha Reddy ,aisha.reddy911@gmail.com,+91-9542723867,Male,22.0,Bangalore,Karnataka,2024-07-16,False
5037,Aditya Singh,aditya.singh470@gmail.com,+91-8930377201,Female,31.0,Delhi,Delhi,2022-01-05,True
7507,Divya Kumar,divya.kumar@gmail.com,+91-9007419487,Female,52.0,Ahmedabad,Gujarat,2019-04-16,False
6206,Rajesh Sharma,rajesh.sharma@gmail.com,+91-7507968937,Other,44.0,Chandigarh,Chandigarh,2022-11-23,False
5982,Neha Singh ,neha.singh267@gmail.com,+91-7405725012,Female,47.0,Ranchi,Jharkhand,2023-05-28,False
5678,Suresh Das ,suresh.das@gmail.com,+91-8580740285,,28.0,Hyderabad,Telangana,2021-12-26,False
5997, Kavya Verma,kavya.verma@yahoo.com,+91-8561043750,Other,18.0,Surat,Gujarat,2019-11-04,False
5826, Ritu Mehta,ritu.mehta388@gmail.com,+91-7347977160,Other,37.0,Coimbatore,Tamil Nadu,2021-08-12,False
5666, Swati Nair,swati.nair@yahoo.com,+91-8176117268,Female,40.0,Kochi,Kerala,2024-09-11,False
5335, Sneha Das,sneha.das@outlook.com,+91-9379560996,Male,39.0,Patna,Bihar,2024-07-30,False
5124,Ankita Joshi,ankita.joshi@gmail.com,,Other,39.0,Hyderabad,Telangana,2025-05-27,False
7479,Preeti Singh ,preeti.singh464@outlook.com,+91-7929560604,Other,18.0,Chennai,Tamil Nadu,2023-05-14,False
7277, NIKHIL PILLAI ,nikhil.pillai992@gmail.com,+91-7539704738,Female,54.0,Nashik,Maharashtra,2025-06-14,True
7649,Varun Iyer,varun.iyer@yahoo.com,+91-8149089285,Female,27.0,Chennai,Tamil Nadu,2022-04-10,False
7073,Manish Malhotra,manish.malhotra@yahoo.com,+91-9830019184,Male,48.0,Hyderabad,Telangana,2024-05-23,True
5366,Nisha Mehta,nisha.mehta@outlook.com,+91-9648226473,Female,35.0,Lucknow,Uttar Pradesh,2020-03-31,False
5285, Sanjay Iyer ,sanjay.iyer772@gmail.com,+91-8804258824,Male,42.0,Pune,Maharashtra,2019-10-28,False
6421,KUNAL PILLAI,kunal.pillai@yahoo.com,+91-8770213601,Male,45.0,Pune,Maharashtra,2020-10-13,False
5488,Shreya Mehta ,shreya.mehta609@yahoo.com,+91-9793319875,Female,48.0,Pune,Maharashtra,2021-08-13,False
7000, isha khan ,isha.khan581@yahoo.com,+91-8955208099,Female,59.0,Chandigarh,Chandigarh,2020-09-02,False
6625,Simran Khan,simran.khan329@outlook.com,+91-8858774552,,46.0,Patna,Bihar,2026-02-15,False
6626, Ankita Singh ,ankita.singh@yahoo.com,,Male,28.0,Indore,Madhya Pradesh,2021-09-30,False
5134, Ankita Khan,ankita.khan@yahoo.com,+91-9409823344,Other,51.0,Chandigarh,Chandigarh,2019-08-08,False
6488,HARSH BOSE,harsh.bose@gmail.com,,Other,64.0,Nashik,Maharashtra,2022-11-19,False
7064, Ritu Pillai,ritu.pillai@outlook.com,+91-7807755295,Male,31.0,Chennai,Tamil Nadu,2021-05-27,False
5958,Harsh Nair,harsh.nair@yahoo.com,+91-8321482158,Female,65.0,Lucknow,Uttar Pradesh,2026-02-18,False
7223,Gaurav Reddy,gaurav.reddy@yahoo.com,+91-7390968889,,33.0,Hyderabad,Telangana,2022-08-26,False
7877,Anjali Kulkarni,anjali.kulkarni577@yahoo.com,+91-8724892929,,33.0,Nagpur,Maharashtra,2024-02-09,False
7628,Bhavna Khan ,bhavna.khan@yahoo.com,+91-9674849828,Female,56.0,Patna,Bihar,2025-01-01,False
